orderID,timestamp,orderStatus,totalPrice,processedByEmployee
1649,2026-09-03 17:36:00,Completed,6.48,5
1650,2026-09-03 18:18:00,Completed,20.52,4
1651,2026-09-03 10:59:00,Completed,12.61,3
1652,2026-09-03 14:38:00,Completed,27.96,4
1653,2026-09-03 16:42:00,Completed,7.11,4
1654,2026-09-03 17:09:00,Completed,8.42,3
1655,2026-09-03 21:44:00,Completed,21.07,2
1656,2026-09-03 10:34:00,Completed,5.41,3
1657,2026-09-03 15:49:00,Completed,11.28,2
1658,2026-09-03 14:38:00,Completed,34.85,4
1659,2026-09-03 16:44:00,Completed,9.16,3
1660,2026-09-03 10:52:00,Completed,5.92,3
1661,2026-09-03 19:44:00,Completed,9.36,2
1662,2026-09-03 12:20:00,Completed,15.81,1
1663,2026-09-03 21:46:00,Completed,32.69,1
1664,2026-09-03 10:19:00,Completed,11.64,3
1665,2026-09-03 18:32:00,Completed,10.46,2
1666,2026-09-03 19:20:00,Completed,14.42,1
1667,2026-09-03 21:13:00,Completed,24.63,2
1668,2026-09-03 17:57:00,Completed,11.91,4
1669,2026-09-03 14:50:00,Completed,16.26,1
1670,2026-09-03 19:08:00,Completed,5.97,1
1671,2026-09-03 12:40:00,Completed,6.33,2
1672,2026-09-03 18:36:00,Completed,29.58,2
1673,2026-09-03 19:57:00,Completed,16.2,4
1674,2026-09-03 16:03:00,Completed,30.76,2
1675,2026-09-03 20:34:00,Completed,22.6,4
1676,2026-09-03 13:08:00,Completed,26.24,2
1677,2026-09-03 21:42:00,Completed,5.14,2
1678,2026-09-03 17:03:00,Completed,32.43,4
1679,2026-09-03 10:51:00,Completed,24.24,3
1680,2026-09-03 19:25:00,Completed,28.15,3
1681,2026-09-03 20:21:00,Completed,21.02,4
1682,2026-09-03 15:52:00,Completed,8.24,3
1683,2026-09-03 15:48:00,Completed,27.82,4
1684,2026-09-03 21:01:00,Completed,31.02,5
1685,2026-09-03 21:40:00,Completed,10.44,5
1686,2026-09-03 11:55:00,Completed,14.62,1
1687,2026-09-03 20:06:00,Completed,16.71,5
1688,2026-09-03 13:13:00,Completed,11.96,2
1689,2026-09-03 12:59:00,Completed,11.67,4
1690,2026-09-03 12:02:00,Completed,30.16,1
1691,2026-09-03 11:52:00,Completed,7.67,3
1692,2026-09-03 18:25:00,Completed,21.08,4
1693,2026-09-03 18:34:00,Completed,9.22,3
1694,2026-09-03 14:52:00,Completed,12.52,2
1695,2026-09-03 13:52:00,Completed,25.89,2
1696,2026-09-03 18:40:00,Completed,14.68,5
1697,2026-09-03 17:59:00,Completed,33.72,4
1698,2026-09-03 10:15:00,Completed,29.29,5
1699,2026-09-03 10:39:00,Completed,19.89,4
1700,2026-09-03 11:20:00,Completed,25.05,1
1701,2026-09-03 16:40:00,Completed,13.58,2
1702,2026-09-03 11:29:00,Completed,28.6,3
1703,2026-09-03 16:55:00,Completed,5.18,3
1704,2026-09-03 20:28:00,Completed,19.42,2
1705,2026-09-03 13:30:00,Completed,15.07,3
1706,2026-09-03 14:31:00,Completed,11.16,5
1707,2026-09-03 19:11:00,Completed,9.27,2
1708,2026-09-03 20:43:00,Completed,14.61,5
1709,2026-09-03 11:43:00,Completed,12.51,4
1710,2026-09-03 21:32:00,Completed,22.81,2
1711,2026-09-03 11:56:00,Completed,27.98,5
1712,2026-09-03 18:39:00,Completed,31.26,3
1713,2026-09-03 16:29:00,Completed,21.63,5
1714,2026-09-03 17:17:00,Completed,33.58,2
1715,2026-09-03 16:04:00,Completed,12.18,3
1716,2026-09-03 16:22:00,Completed,5.74,4
1717,2026-09-04 18:20:00,Completed,21.32,3
1718,2026-09-04 12:52:00,Completed,15.56,5
1719,2026-09-04 11:40:00,Completed,12.55,2
1720,2026-09-04 14:07:00,Completed,20.7,4
1721,2026-09-04 14:44:00,Completed,33.61,3
1722,2026-09-04 14:14:00,Completed,12.46,1
1723,2026-09-04 17:24:00,Completed,12.61,2
1724,2026-09-04 18:39:00,Completed,23.08,3
1725,2026-09-04 14:12:00,Completed,7.16,4
1726,2026-09-04 19:41:00,Completed,11.31,2
1727,2026-09-04 21:16:00,Completed,30.15,3
1728,2026-09-04 11:06:00,Completed,12.25,5
1729,2026-09-04 10:29:00,Completed,8.15,3
1730,2026-09-04 10:16:00,Completed,20.9,2
1731,2026-09-04 14:10:00,Completed,28.2,3
1732,2026-09-04 15:57:00,Completed,6.64,5
1733,2026-09-04 16:22:00,Completed,33.76,3
1734,2026-09-04 15:12:00,Completed,29.15,3
1735,2026-09-04 13:53:00,Completed,9.07,3
1736,2026-09-04 11:14:00,Completed,24.47,1
1737,2026-09-04 14:36:00,Completed,6.57,1
1738,2026-09-04 17:37:00,Completed,25.23,2
1739,2026-09-04 21:14:00,Completed,19.53,2
1740,2026-09-04 17:05:00,Completed,17.96,2
1741,2026-09-04 18:05:00,Completed,7.95,3
1742,2026-09-04 13:17:00,Completed,10.72,3
1743,2026-09-04 15:20:00,Completed,22.55,4
1744,2026-09-04 12:54:00,Completed,17.92,3
1745,2026-09-04 12:48:00,Completed,25.77,2
1746,2026-09-04 17:08:00,Completed,19.26,4
1747,2026-09-04 16:01:00,Completed,5.56,2
1748,2026-09-04 12:21:00,Completed,6.99,4
1749,2026-09-04 12:02:00,Completed,6.22,5
1750,2026-09-04 18:17:00,Completed,13.07,2
1751,2026-09-04 11:16:00,Completed,27.06,4
1752,2026-09-04 20:57:00,Completed,28.49,3
1753,2026-09-04 10:58:00,Completed,15.45,3
1754,2026-09-04 16:25:00,Completed,17.21,2
1755,2026-09-04 10:42:00,Completed,29.67,5
1756,2026-09-04 19:13:00,Completed,34.93,3
1757,2026-09-04 19:21:00,Completed,24.68,5
1758,2026-09-04 19:23:00,Completed,23.14,4
1759,2026-09-04 11:37:00,Completed,10.02,1
1760,2026-09-04 15:06:00,Completed,30.26,5
1761,2026-09-04 14:07:00,Completed,24.11,3
1762,2026-09-04 11:41:00,Completed,12.12,5
1763,2026-09-04 17:13:00,Completed,32.88,4
1764,2026-09-04 15:44:00,Completed,5.71,4
1765,2026-09-04 10:14:00,Completed,16.0,2
1766,2026-09-04 19:16:00,Completed,24.71,1
1767,2026-09-04 18:30:00,Completed,28.65,3
1768,2026-09-04 17:00:00,Completed,6.8,5
1769,2026-09-04 21:09:00,Completed,11.48,4
1770,2026-09-04 18:53:00,Completed,9.3,5
1771,2026-09-04 13:01:00,Completed,6.91,5
1772,2026-09-04 11:16:00,Completed,6.76,4
1773,2026-09-04 18:54:00,Completed,23.12,5
1774,2026-09-04 11:32:00,Completed,9.93,4
1775,2026-09-04 12:52:00,Completed,25.61,4
1776,2026-09-04 18:47:00,Completed,34.8,5
1777,2026-09-04 13:26:00,Completed,32.08,4
1778,2026-09-04 17:08:00,Completed,18.98,4
1779,2026-09-04 12:57:00,Completed,15.46,4
1780,2026-09-04 17:41:00,Completed,12.46,2
1781,2026-09-04 16:45:00,Completed,34.64,4
1782,2026-09-04 21:34:00,Completed,31.73,3
1783,2026-09-04 14:27:00,Completed,28.07,2
1784,2026-09-04 10:30:00,Completed,10.9,3
1785,2026-09-04 20:14:00,Completed,13.65,2
1786,2026-09-04 20:19:00,Completed,34.28,1
1787,2026-09-04 15:28:00,Completed,9.45,3
1788,2026-09-04 12:37:00,Completed,16.35,2
1789,2026-09-04 18:37:00,Completed,21.31,1
1790,2026-09-04 18:20:00,Completed,16.4,5
1791,2026-09-04 18:51:00,Completed,24.59,3
1792,2026-09-04 13:51:00,Completed,10.98,2
1793,2026-09-04 13:40:00,Completed,9.78,4
1794,2026-09-04 13:03:00,Completed,27.93,1
1795,2026-09-04 20:16:00,Completed,26.4,4
1796,2026-09-04 11:59:00,Completed,16.75,2
1797,2026-09-04 19:59:00,Completed,9.51,1
1798,2026-09-04 15:42:00,Completed,27.44,2
1799,2026-09-05 19:42:00,Completed,19.9,1
1800,2026-09-05 20:23:00,Completed,9.69,4
1801,2026-09-05 11:27:00,Completed,33.97,5
1802,2026-09-05 10:01:00,Completed,20.1,5
1803,2026-09-05 18:17:00,Completed,5.37,1
1804,2026-09-05 21:49:00,Completed,27.37,5
1805,2026-09-05 20:35:00,Completed,32.83,1
1806,2026-09-05 12:08:00,Completed,8.77,1
1807,2026-09-05 19:40:00,Completed,19.12,4
1808,2026-09-05 14:34:00,Completed,26.75,4
1809,2026-09-05 14:59:00,Completed,11.55,4
1810,2026-09-05 16:55:00,Completed,17.88,5
1811,2026-09-05 18:09:00,Completed,16.17,3
1812,2026-09-05 16:29:00,Completed,31.88,2
1813,2026-09-05 15:05:00,Completed,31.49,3
1814,2026-09-05 16:32:00,Completed,10.63,4
1815,2026-09-05 20:48:00,Completed,9.97,3
1816,2026-09-05 11:41:00,Completed,23.8,2
1817,2026-09-05 12:26:00,Completed,16.48,4
1818,2026-09-05 16:22:00,Completed,12.82,5
1819,2026-09-05 16:06:00,Completed,15.87,1
1820,2026-09-05 21:07:00,Completed,30.44,3
1821,2026-09-05 13:09:00,Completed,29.45,4
1822,2026-09-05 11:56:00,Completed,30.92,2
1823,2026-09-05 21:56:00,Completed,8.8,3
1824,2026-09-05 16:47:00,Completed,19.68,1
1825,2026-09-05 16:11:00,Completed,6.34,1
1826,2026-09-05 19:57:00,Completed,6.8,5
1827,2026-09-05 21:02:00,Completed,9.5,5
1828,2026-09-05 11:25:00,Completed,10.09,4
1829,2026-09-05 19:26:00,Completed,19.71,1
1830,2026-09-05 16:46:00,Completed,7.78,5
1831,2026-09-05 13:50:00,Completed,33.06,4
1832,2026-09-05 15:45:00,Completed,31.12,4
1833,2026-09-05 11:16:00,Completed,34.87,3
1834,2026-09-05 10:03:00,Completed,23.68,5
1835,2026-09-05 20:03:00,Completed,31.55,3
1836,2026-09-05 10:22:00,Completed,23.76,3
1837,2026-09-05 15:14:00,Completed,5.08,3
1838,2026-09-05 15:44:00,Completed,23.52,2
1839,2026-09-05 14:30:00,Completed,25.63,4
1840,2026-09-05 19:38:00,Completed,13.42,1
1841,2026-09-05 12:37:00,Completed,10.08,1
1842,2026-09-05 12:20:00,Completed,17.79,2
1843,2026-09-05 15:18:00,Completed,31.38,5
1844,2026-09-05 14:47:00,Completed,9.1,2
1845,2026-09-05 19:41:00,Completed,22.39,1
1846,2026-09-05 16:30:00,Completed,13.23,2
1847,2026-09-05 10:56:00,Completed,14.43,4
1848,2026-09-05 10:17:00,Completed,7.4,5
1849,2026-09-05 10:52:00,Completed,17.37,5
1850,2026-09-05 18:21:00,Completed,13.2,4
1851,2026-09-05 11:16:00,Completed,17.54,1
1852,2026-09-05 17:32:00,Completed,15.44,3
1853,2026-09-05 20:26:00,Completed,19.5,4
1854,2026-09-05 12:58:00,Completed,24.44,1
1855,2026-09-05 11:15:00,Completed,27.39,4
1856,2026-09-05 19:06:00,Completed,24.62,1
1857,2026-09-05 20:41:00,Completed,13.84,3
1858,2026-09-05 13:34:00,Completed,21.79,4
1859,2026-09-05 10:04:00,Completed,12.07,3
1860,2026-09-05 18:51:00,Completed,26.78,3
1861,2026-09-05 21:26:00,Completed,15.39,3
1862,2026-09-05 18:59:00,Completed,27.53,5
1863,2026-09-05 10:52:00,Completed,10.93,2
1864,2026-09-05 15:05:00,Completed,29.65,1
1865,2026-09-05 20:46:00,Completed,12.19,5
1866,2026-09-05 17:22:00,Completed,15.25,1
1867,2026-09-05 20:46:00,Completed,8.92,2
1868,2026-09-05 21:57:00,Completed,17.16,4
1869,2026-09-05 12:07:00,Completed,7.22,5
1870,2026-09-05 21:52:00,Completed,7.73,5
1871,2026-09-05 13:55:00,Completed,25.14,2
1872,2026-09-05 19:22:00,Completed,9.52,4
1873,2026-09-05 13:04:00,Completed,34.82,3
1874,2026-09-05 15:02:00,Completed,22.01,4
1875,2026-09-05 17:02:00,Completed,27.54,3
1876,2026-09-05 13:17:00,Completed,9.52,2
1877,2026-09-05 13:31:00,Completed,23.1,2
1878,2026-09-05 20:01:00,Completed,18.45,4
1879,2026-09-05 13:06:00,Completed,16.09,4
1880,2026-09-05 21:21:00,Completed,5.21,5
1881,2026-09-05 21:41:00,Completed,16.68,4
1882,2026-09-05 10:40:00,Completed,24.54,3
1883,2026-09-05 21:04:00,Completed,15.69,4
1884,2026-09-05 17:42:00,Completed,33.77,3
1885,2026-09-05 11:43:00,Completed,30.28,3
1886,2026-09-05 18:40:00,Completed,7.04,1
1887,2026-09-05 10:05:00,Completed,27.46,3
1888,2026-09-05 21:17:00,Completed,34.31,5
1889,2026-09-05 16:58:00,Completed,6.93,5
1890,2026-09-05 13:27:00,Completed,9.87,1
1891,2026-09-05 12:51:00,Completed,29.87,5
1892,2026-09-05 19:43:00,Completed,9.77,4
1893,2026-09-05 20:47:00,Completed,33.21,5
1894,2026-09-05 19:58:00,Completed,13.73,4
1895,2026-09-05 10:03:00,Completed,10.29,2
1896,2026-09-05 17:29:00,Completed,29.95,4
1897,2026-09-05 13:23:00,Completed,13.58,4
1898,2026-09-05 20:26:00,Completed,7.89,5
1899,2026-09-06 16:19:00,Completed,9.72,2
1900,2026-09-06 11:58:00,Completed,22.97,5
1901,2026-09-06 10:16:00,Completed,22.17,1
1902,2026-09-06 17:29:00,Completed,27.48,5
1903,2026-09-06 16:45:00,Completed,22.8,2
1904,2026-09-06 18:43:00,Completed,6.79,2
1905,2026-09-06 12:08:00,Completed,26.57,1
1906,2026-09-06 16:31:00,Completed,16.3,1
1907,2026-09-06 15:54:00,Completed,25.65,4
1908,2026-09-06 14:09:00,Completed,7.93,5
1909,2026-09-06 20:53:00,Completed,13.94,3
1910,2026-09-06 20:26:00,Completed,32.97,2
1911,2026-09-06 19:25:00,Completed,20.65,4
1912,2026-09-06 14:03:00,Completed,13.91,5
1913,2026-09-06 20:37:00,Completed,33.14,4
1914,2026-09-06 19:56:00,Completed,33.85,3
1915,2026-09-06 21:51:00,Completed,22.05,2
1916,2026-09-06 18:09:00,Completed,24.19,2
1917,2026-09-06 18:08:00,Completed,29.93,3
1918,2026-09-06 21:15:00,Completed,34.78,4
1919,2026-09-06 16:47:00,Completed,22.48,1
1920,2026-09-06 11:03:00,Completed,23.92,1
1921,2026-09-06 12:46:00,Completed,25.89,4
1922,2026-09-06 14:22:00,Completed,22.89,2
1923,2026-09-06 18:35:00,Completed,21.45,1
1924,2026-09-06 20:09:00,Completed,7.56,3
1925,2026-09-06 15:25:00,Completed,25.88,1
1926,2026-09-06 19:40:00,Completed,13.64,1
1927,2026-09-06 18:21:00,Completed,31.07,1
1928,2026-09-06 10:27:00,Completed,26.12,3
1929,2026-09-06 21:41:00,Completed,17.53,3
1930,2026-09-06 10:20:00,Completed,21.52,2
1931,2026-09-06 16:45:00,Completed,28.29,4
1932,2026-09-06 19:35:00,Completed,32.15,5
1933,2026-09-06 14:18:00,Completed,8.43,5
1934,2026-09-06 18:17:00,Completed,21.44,2
1935,2026-09-06 12:19:00,Completed,30.78,5
1936,2026-09-06 11:02:00,Completed,10.5,2
1937,2026-09-06 11:27:00,Completed,33.53,3
1938,2026-09-06 19:06:00,Completed,30.63,2
1939,2026-09-06 16:42:00,Completed,29.39,1
1940,2026-09-06 12:28:00,Completed,9.69,5
1941,2026-09-06 20:17:00,Completed,17.91,5
1942,2026-09-06 21:40:00,Completed,27.16,5
1943,2026-09-06 12:05:00,Completed,24.47,4
1944,2026-09-06 16:27:00,Completed,31.58,4
1945,2026-09-06 11:24:00,Completed,30.5,1
1946,2026-09-06 12:16:00,Completed,22.96,1
1947,2026-09-06 15:25:00,Completed,11.86,2
1948,2026-09-06 15:20:00,Completed,28.52,3
1949,2026-09-06 16:50:00,Completed,7.24,3
1950,2026-09-06 13:27:00,Completed,18.66,3
1951,2026-09-06 14:45:00,Completed,12.06,4
1952,2026-09-06 19:38:00,Completed,22.22,5
1953,2026-09-06 12:17:00,Completed,8.23,4
1954,2026-09-06 12:22:00,Completed,28.77,2
1955,2026-09-06 19:34:00,Completed,18.52,4
1956,2026-09-06 18:59:00,Completed,28.03,1
1957,2026-09-06 13:53:00,Completed,18.47,5
1958,2026-09-06 16:43:00,Completed,22.79,4
1959,2026-09-06 14:01:00,Completed,32.16,1
1960,2026-09-06 19:44:00,Completed,12.6,5
1961,2026-09-06 18:30:00,Completed,12.68,2
1962,2026-09-06 15:25:00,Completed,13.44,3
1963,2026-09-06 21:57:00,Completed,6.98,4
1964,2026-09-06 19:09:00,Completed,6.94,1
1965,2026-09-06 12:56:00,Completed,13.14,4
1966,2026-09-06 14:08:00,Completed,8.06,3
1967,2026-09-06 21:53:00,Completed,13.15,2
1968,2026-09-06 12:46:00,Completed,32.3,3
1969,2026-09-06 12:15:00,Completed,21.13,2
1970,2026-09-06 13:57:00,Completed,30.13,3
1971,2026-09-06 19:40:00,Completed,9.91,4
1972,2026-09-06 18:16:00,Completed,34.97,1
1973,2026-09-06 19:53:00,Completed,8.08,1
1974,2026-09-06 19:36:00,Completed,17.23,2
1975,2026-09-06 15:49:00,Completed,16.85,4
1976,2026-09-06 14:04:00,Completed,17.96,3
1977,2026-09-06 18:26:00,Completed,23.35,5
1978,2026-09-06 15:31:00,Completed,34.59,5
1979,2026-09-06 14:19:00,Completed,27.98,5
1980,2026-09-06 21:57:00,Completed,15.74,2
1981,2026-09-06 18:48:00,Completed,22.49,2
1982,2026-09-06 18:00:00,Completed,18.56,3
1983,2026-09-06 15:05:00,Completed,21.22,1
1984,2026-09-06 18:25:00,Completed,18.09,2
1985,2026-09-06 11:29:00,Completed,21.55,5
1986,2026-09-06 12:13:00,Completed,18.24,3
1987,2026-09-06 10:28:00,Completed,6.83,4
1988,2026-09-06 19:50:00,Completed,29.72,2
1989,2026-09-06 20:35:00,Completed,21.66,5
1990,2026-09-06 17:23:00,Completed,32.65,2
1991,2026-09-06 20:44:00,Completed,27.26,5
1992,2026-09-06 13:22:00,Completed,30.24,4
1993,2026-09-06 15:13:00,Completed,34.54,4
1994,2026-09-06 16:22:00,Completed,34.43,5
1995,2026-09-06 12:07:00,Completed,12.9,4
1996,2026-09-06 12:04:00,Completed,6.28,5
1997,2026-09-06 12:45:00,Completed,15.72,5
1998,2026-09-06 16:38:00,Completed,31.7,5
1999,2026-09-06 16:16:00,Completed,11.78,4
2000,2026-09-06 12:01:00,Completed,31.86,3
2001,2026-09-06 11:07:00,Completed,22.99,1
2002,2026-09-06 18:50:00,Completed,22.44,5
2003,2026-09-06 15:35:00,Completed,18.32,5
2004,2026-09-06 17:13:00,Completed,23.94,5
2005,2026-09-06 17:10:00,Completed,10.15,1
2006,2026-09-06 20:58:00,Completed,7.2,4
2007,2026-09-06 19:55:00,Completed,6.26,3
2008,2026-09-06 15:41:00,Completed,19.83,1
2009,2026-09-06 17:49:00,Completed,24.15,2
2010,2026-09-06 16:50:00,Completed,20.61,4
2011,2026-09-06 19:25:00,Completed,22.34,5
2012,2026-09-06 20:50:00,Completed,24.98,1
2013,2026-09-06 13:46:00,Completed,15.16,2
2014,2026-09-06 11:05:00,Completed,12.42,1
2015,2026-09-06 18:28:00,Completed,8.41,2
2016,2026-09-06 14:51:00,Completed,19.9,3
2017,2026-09-06 21:00:00,Completed,13.11,3
2018,2026-09-06 20:12:00,Completed,23.55,1
2019,2026-09-06 17:42:00,Completed,33.65,3
2020,2026-09-06 13:49:00,Completed,26.46,4
2021,2026-09-06 13:22:00,Completed,11.24,3
2022,2026-09-06 16:14:00,Completed,18.34,1
2023,2026-09-06 14:28:00,Completed,6.46,2
2024,2026-09-06 19:05:00,Completed,6.12,1
2025,2026-09-06 17:25:00,Completed,21.47,2
2026,2026-09-06 12:26:00,Completed,30.1,2
2027,2026-09-06 20:15:00,Completed,11.97,2
2028,2026-09-06 12:04:00,Completed,23.19,3
2029,2026-09-06 16:47:00,Completed,31.61,5
2030,2026-09-06 13:27:00,Completed,23.36,3
2031,2026-09-06 19:02:00,Completed,17.8,5
2032,2026-09-06 15:03:00,Completed,29.16,1
2033,2026-09-07 11:27:00,Completed,10.34,1
2034,2026-09-07 20:58:00,Completed,25.91,5
2035,2026-09-07 21:52:00,Completed,33.79,3
2036,2026-09-07 11:44:00,Completed,9.11,1
2037,2026-09-07 20:20:00,Completed,33.07,5
2038,2026-09-07 13:42:00,Completed,8.17,1
2039,2026-09-07 16:03:00,Completed,9.94,1
2040,2026-09-07 21:51:00,Completed,11.19,2
2041,2026-09-07 15:14:00,Completed,28.24,1
2042,2026-09-07 10:51:00,Completed,18.87,3
2043,2026-09-07 20:46:00,Completed,7.92,5
2044,2026-09-07 18:42:00,Completed,27.38,3
2045,2026-09-07 21:13:00,Completed,20.48,4
2046,2026-09-07 17:54:00,Completed,11.08,4
2047,2026-09-07 10:49:00,Completed,28.83,4
2048,2026-09-07 12:49:00,Completed,31.83,2
2049,2026-09-07 19:32:00,Completed,31.14,5
2050,2026-09-07 14:45:00,Completed,14.35,1
2051,2026-09-07 19:12:00,Completed,8.46,5
2052,2026-09-07 19:10:00,Completed,33.03,1
2053,2026-09-07 16:49:00,Completed,19.75,4
2054,2026-09-07 21:14:00,Completed,29.36,2
2055,2026-09-07 19:13:00,Completed,24.99,2
2056,2026-09-07 15:58:00,Completed,14.5,4
2057,2026-09-07 20:19:00,Completed,25.44,4
2058,2026-09-07 14:40:00,Completed,21.52,1
2059,2026-09-07 17:39:00,Completed,22.39,4
2060,2026-09-07 21:35:00,Completed,13.14,4
2061,2026-09-07 18:27:00,Completed,29.33,4
2062,2026-09-07 15:28:00,Completed,26.23,2
2063,2026-09-07 11:26:00,Completed,7.76,1
2064,2026-09-07 16:20:00,Completed,34.4,3
2065,2026-09-07 20:13:00,Completed,27.25,4
2066,2026-09-07 12:11:00,Completed,19.15,4
2067,2026-09-07 18:14:00,Completed,8.82,4
2068,2026-09-07 17:51:00,Completed,34.27,4
2069,2026-09-07 16:09:00,Completed,7.21,3
2070,2026-09-07 21:54:00,Completed,11.82,5
2071,2026-09-07 14:17:00,Completed,14.45,2
2072,2026-09-07 20:04:00,Completed,29.04,1
2073,2026-09-07 14:23:00,Completed,16.73,5
2074,2026-09-07 10:58:00,Completed,28.06,5
2075,2026-09-07 16:18:00,Completed,6.12,1
2076,2026-09-07 20:49:00,Completed,11.03,3
2077,2026-09-07 21:27:00,Completed,34.24,4
2078,2026-09-07 18:31:00,Completed,23.21,4
2079,2026-09-07 13:29:00,Completed,24.36,3
2080,2026-09-07 10:02:00,Completed,29.63,1
2081,2026-09-07 17:41:00,Completed,34.35,1
2082,2026-09-07 14:32:00,Completed,7.01,3
2083,2026-09-07 15:25:00,Completed,9.98,4
2084,2026-09-07 15:41:00,Completed,6.98,2
2085,2026-09-07 10:16:00,Completed,12.29,5
2086,2026-09-07 10:49:00,Completed,5.63,2
2087,2026-09-07 13:20:00,Completed,28.68,2
2088,2026-09-07 17:08:00,Completed,24.99,2
2089,2026-09-07 14:52:00,Completed,31.21,1
2090,2026-09-07 17:37:00,Completed,26.63,3
2091,2026-09-07 12:08:00,Completed,29.69,2
2092,2026-09-07 17:38:00,Completed,29.4,1
2093,2026-09-07 18:37:00,Completed,22.53,1
2094,2026-09-07 20:03:00,Completed,26.52,3
2095,2026-09-07 17:03:00,Completed,34.11,3
2096,2026-09-07 20:17:00,Completed,16.43,4
2097,2026-09-07 16:04:00,Completed,24.35,2
2098,2026-09-07 11:44:00,Completed,6.72,1
2099,2026-09-07 15:26:00,Completed,25.45,5
2100,2026-09-07 10:25:00,Completed,24.55,3
2101,2026-09-07 10:31:00,Completed,31.74,1
2102,2026-09-07 13:16:00,Completed,12.11,5
2103,2026-09-07 21:13:00,Completed,28.23,4
2104,2026-09-07 19:29:00,Completed,33.13,2
2105,2026-09-07 16:17:00,Completed,25.84,2
2106,2026-09-07 11:25:00,Completed,32.67,4
2107,2026-09-07 10:53:00,Completed,16.72,2
2108,2026-09-07 21:40:00,Completed,16.42,2
2109,2026-09-07 17:18:00,Completed,22.03,3
2110,2026-09-07 10:33:00,Completed,31.18,1
2111,2026-09-07 21:20:00,Completed,12.46,5
2112,2026-09-07 18:39:00,Completed,18.45,3
2113,2026-09-07 12:07:00,Completed,18.12,3
2114,2026-09-07 10:07:00,Completed,30.89,3
2115,2026-09-07 11:31:00,Completed,28.94,5
2116,2026-09-07 15:39:00,Completed,21.9,4
2117,2026-09-07 14:48:00,Completed,25.98,2
2118,2026-09-07 11:47:00,Completed,6.04,4
2119,2026-09-07 10:51:00,Completed,22.26,1
2120,2026-09-07 15:53:00,Completed,23.6,2
2121,2026-09-07 12:15:00,Completed,32.2,4
2122,2026-09-07 16:45:00,Completed,19.14,2
2123,2026-09-07 20:25:00,Completed,15.75,2
2124,2026-09-07 13:49:00,Completed,11.61,2
2125,2026-09-07 13:41:00,Completed,23.89,1
2126,2026-09-07 17:18:00,Completed,12.95,5
2127,2026-09-07 10:10:00,Completed,30.99,5
2128,2026-09-07 20:03:00,Completed,28.56,3
2129,2026-09-07 15:41:00,Completed,9.84,4
2130,2026-09-07 11:59:00,Completed,16.64,2
2131,2026-09-07 13:01:00,Completed,33.61,4
2132,2026-09-07 21:15:00,Completed,11.96,5
2133,2026-09-07 13:09:00,Completed,19.4,5
2134,2026-09-07 14:25:00,Completed,26.38,1
2135,2026-09-07 13:58:00,Completed,7.24,5
2136,2026-09-07 18:27:00,Completed,18.61,5
2137,2026-09-07 17:07:00,Completed,28.03,2
2138,2026-09-07 10:34:00,Completed,21.03,3
2139,2026-09-07 12:18:00,Completed,17.31,2
2140,2026-09-07 20:24:00,Completed,7.23,3
2141,2026-09-07 10:39:00,Completed,25.09,5
2142,2026-09-07 19:42:00,Completed,21.68,4
2143,2026-09-07 14:30:00,Completed,22.38,5
2144,2026-09-07 20:43:00,Completed,32.95,1
2145,2026-09-07 20:15:00,Completed,11.7,3
2146,2026-09-07 14:09:00,Completed,31.59,1
2147,2026-09-07 18:18:00,Completed,30.3,4
2148,2026-09-07 14:09:00,Completed,9.47,3
2149,2026-09-07 13:30:00,Completed,27.9,1
2150,2026-09-07 20:51:00,Completed,22.1,4
2151,2026-09-07 15:07:00,Completed,22.87,2
2152,2026-09-07 15:09:00,Completed,16.14,1
2153,2026-09-07 14:12:00,Completed,30.8,2
2154,2026-09-07 16:26:00,Completed,21.33,3
2155,2026-09-07 16:45:00,Completed,17.39,1
2156,2026-09-07 15:44:00,Completed,6.36,3
2157,2026-09-07 17:14:00,Completed,26.17,5
2158,2026-09-07 17:55:00,Completed,11.79,4
2159,2026-09-07 12:17:00,Completed,32.07,4
2160,2026-09-07 16:13:00,Completed,30.02,4
2161,2026-09-07 12:26:00,Completed,19.33,3
2162,2026-09-07 13:48:00,Completed,22.47,2
2163,2026-09-07 12:30:00,Completed,13.14,1
2164,2026-09-07 10:57:00,Completed,21.93,2
2165,2026-09-07 12:40:00,Completed,6.16,4
2166,2026-09-07 20:19:00,Completed,16.22,2
2167,2026-09-07 15:54:00,Completed,24.72,4
2168,2026-09-07 18:05:00,Completed,20.08,1
2169,2026-09-07 11:33:00,Completed,32.97,4
2170,2026-09-07 13:44:00,Completed,19.68,1
2171,2026-09-07 17:55:00,Completed,24.05,5
2172,2026-09-07 20:55:00,Completed,7.56,4
2173,2026-09-07 15:27:00,Completed,10.29,2
2174,2026-09-07 11:42:00,Completed,29.92,3
2175,2026-09-07 16:08:00,Completed,34.94,5
2176,2026-09-07 19:39:00,Completed,10.29,2
2177,2026-09-07 19:41:00,Completed,33.93,5
2178,2026-09-07 15:31:00,Completed,16.99,1
2179,2026-09-07 20:48:00,Completed,16.96,4
2180,2026-09-08 21:46:00,Completed,26.83,5
2181,2026-09-08 10:32:00,Completed,33.64,3
2182,2026-09-08 21:27:00,Completed,10.94,3
2183,2026-09-08 12:47:00,Completed,15.44,1
2184,2026-09-08 16:30:00,Completed,32.06,4
2185,2026-09-08 18:21:00,Completed,23.91,4
